TestID,ScheduledTime,TestTime
T0090,00.10,1.59
T0091,00.10,1.45
T0092,00.10,1.45
T0093,00.10,1.46
T0094,00.10,2.20
T0095,00.10,1.40
T0096,00.10,1.19
T0097,00.11,1.29
T0098,00.11,1.18
T0099,00.11,2.12
T0100,00.11,1.45
T0101,00.11,1.07
T0102,00.11,1.18
T0103,00.11,1.30
T0104,00.11,2.19
T0105,00.12,1.17
T0106,00.12,1.44
T0107,00.12,1.38
T0108,00.12,1.09
T0109,00.12,1.12
T0110,00.12,1.34
T0111,00.12,1.46
T0112,00.12,1.45
T0113,00.13,1.56
T0114,00.13,1.24
T0115,00.13,1.35
T0116,00.13,2.07
T0117,00.13,1.49
T0118,00.13,1.19
T0119,00.14,1.09
T0120,00.14,2.51
T0121,00.14,1.49
T0122,00.14,1.51
T0123,00.14,1.17
T0124,00.14,2.27
T0125,00.14,1.42
T0126,00.14,1.26
T0127,00.14,2.47
T0128,00.14,2.23
T0129,00.14,2.22
T0130,00.14,1.02
T0131,00.15,1.36
T0132,00.15,1.43
T0133,00.15,1.22
T0134,00.15,1.54
T0135,00.15,1.28
T0136,00.15,1.14
T0137,00.15,1.02
T0138,00.15,1.19
T0139,00.15,1.09
T0140,00.16,1.48
T0141,00.16,1.22
T0142,00.16,1.54
T0143,00.16,1.47
T0144,00.16,1.18
T0145,00.16,2.16
T0146,00.16,2.48
T0147,00.16,1.02
T0148,00.16,2.49
T0149,00.16,2.26
T0150,00.16,1.07
T0151,00.16,1.30
T0152,00.16,1.23
T0153,00.17,1.31
T0154,00.17,1.45
T0155,00.17,1.29
T0156,00.17,1.40
T0157,00.17,1.08
T0158,00.17,1.50
T0159,00.17,1.06
T0160,00.17,1.52
T0161,00.17,1.21
T0162,00.17,2.24
T0163,00.18,1.02
T0164,00.18,1.52
T0165,00.18,1.17
T0166,00.18,1.32
T0167,00.18,1.26
T0168,00.18,1.41
T0169,00.18,1.19
T0170,00.18,1.37
T0171,00.19,1.41
T0172,00.19,2.06
T0173,00.19,1.02
T0174,00.19,1.39
T0175,00.19,2.52
T0176,00.19,1.18
T0177,00.19,1.28
T0178,00.19,1.12
T0179,00.19,1.03
T0180,00.19,1.31
T0181,00.19,1.32
T0182,00.19,1.21
T0183,00.20,2.38
T0184,00.20,2.30
T0185,00.20,1.16
T0186,00.20,1.45
T0187,00.20,1.47
T0188,00.20,1.56
T0189,00.20,1.11
T0190,00.20,1.37
T0191,00.20,1.54
T0192,00.20,2.59
T0193,00.20,1.36
T0194,00.20,1.46
T0195,00.20,1.22
T0196,00.21,1.22
T0197,00.21,1.24
T0198,00.21,1.32
T0199,00.21,2.12
T0200,00.21,1.16
T0201,00.21,1.36
T0202,00.21,2.54
T0203,00.22,1.15
T0204,00.22,1.34
T0205,00.22,2.35
T0206,00.22,1.44
T0207,00.22,1.30
T0208,00.22,1.45
T0209,00.22,1.46
T0210,00.22,2.46
T0211,00.22,2.01
T0212,00.23,1.39
T0213,00.23,1.30
T0214,00.23,1.06
T0215,00.23,2.35
T0216,00.23,1.16
T0217,00.23,1.38
T0218,00.23,2.30
T0219,00.23,1.15
T0220,00.23,1.37
T0221,00.24,2.50
T0222,00.24,1.52
T0223,00.24,1.45
T0224,00.24,1.16
T0225,00.24,1.27
T0226,00.24,1.30
T0227,00.24,1.38
T0228,00.24,1.37
T0229,00.25,2.17
T0230,00.25,1.40
T0231,00.25,1.38
T0232,00.25,1.43
T0233,00.25,1.33
T0234,00.25,1.56
T0235,00.26,1.20
T0236,00.26,1.24
T0237,00.26,2.17
T0238,00.26,1.07
T0239,00.27,1.44
T0240,00.27,1.12
T0241,00.27,1.02
T0242,00.27,1.15
T0243,00.27,1.58
T0244,00.27,2.58
T0245,00.27,2.17
T0246,00.28,1.37
T0247,00.28,1.44
T0248,00.28,1.27
T0249,00.28,2.59
T0250,00.28,1.58
T0251,00.28,1.20
T0252,00.28,2.40
T0253,00.28,1.02
T0254,00.28,2.19
T0255,00.28,2.46
T0256,00.29,2.19
T0257,00.29,1.25
T0258,00.29,1.44
T0259,00.29,2.13
T0260,00.29,1.43
T0261,00.29,1.18
T0262,00.29,1.03
T0263,00.29,2.14
T0264,00.30,1.45
T0265,00.30,1.07
T0266,00.30,1.11
T0267,00.30,2.12
T0268,00.30,1.02
T0269,00.30,1.18
T0270,00.30,1.12
T0271,00.30,1.42
T0272,00.31,1.08
T0273,00.31,1.17
T0274,00.31,1.38
T0275,00.31,1.43
T0276,00.31,1.05
T0277,00.31,1.50
T0278,00.31,1.09
T0279,00.32,2.23
T0280,00.32,1.49
T0281,00.32,1.45
T0282,00.32,1.42
T0283,00.32,1.13
T0284,00.32,1.50
T0285,00.32,1.30
T0286,00.32,1.02
T0287,00.32,2.07
T0288,00.32,1.05
T0289,00.32,1.18
T0290,00.32,1.06
T0291,00.32,1.53
T0292,00.33,1.45
T0293,00.33,1.06
T0294,00.33,1.05
T0295,00.33,1.53
T0296,00.33,1.15
T0297,00.33,1.18
T0298,00.33,1.02
T0299,00.33,2.26
T0300,00.33,1.24
T0301,00.34,1.56
T0302,00.34,1.15
T0303,00.34,1.52
T0304,00.34,1.56
T0305,00.34,2.08
T0306,00.34,1.15
T0307,00.34,1.30
T0308,00.34,1.07
T0309,00.34,1.03
T0310,00.35,1.46
T0311,00.35,1.56
T0312,00.35,2.42
T0313,00.35,2.33
T0314,00.35,1.06
T0315,00.35,1.30
T0316,00.35,1.20
T0317,00.35,1.39
T0318,00.35,2.04
T0319,00.35,1.49
T0320,00.36,1.09
T0321,00.36,1.25
T0322,00.36,2.10
T0323,00.36,2.33
T0324,00.36,1.09
T0325,00.37,1.50
T0326,00.37,1.37
T0327,00.37,2.31
T0328,00.37,1.58
T0329,00.37,1.46
T0330,00.37,2.47
T0331,00.37,1.02
T0332,00.37,1.27
T0333,00.38,1.45
T0334,00.38,2.04
T0335,00.38,1.09
T0336,00.38,1.25
T0337,00.38,2.43
T0338,00.39,1.08
T0339,00.39,1.08
T0340,00.39,1.23
T0341,00.39,1.16
T0342,00.39,1.14
T0343,00.39,1.52
T0344,00.39,2.27
T0345,00.40,1.30
T0346,00.40,1.48
T0347,00.40,1.18
T0348,00.40,1.26
T0349,00.41,2.17
T0350,00.41,1.09
T0351,00.41,1.47
T0352,00.41,1.40
T0353,00.41,1.42
T0354,00.42,1.56
T0355,00.42,1.56
T0356,00.42,1.58
T0357,00.42,1.53
T0358,00.42,1.10
T0359,00.42,2.55
T0360,00.42,1.38
T0361,00.42,1.00
T0362,00.42,1.55
T0363,00.42,2.58
T0364,00.43,1.29
T0365,00.43,2.39
T0366,00.43,1.34
T0367,00.43,1.05
T0368,00.44,1.13
T0369,00.44,1.20
T0370,00.44,1.31
T0371,00.44,1.06
T0372,00.44,1.38
T0373,00.44,1.35
T0374,00.44,1.14
T0375,00.45,1.29
T0376,00.45,1.10
T0377,00.45,1.18
T0378,00.45,2.04
T0379,00.45,1.02
T0380,00.45,1.01
T0381,00.46,1.05
T0382,00.46,1.50
T0383,00.46,2.43
T0384,00.46,1.57
T0385,00.47,2.17
T0386,00.47,1.15
T0387,00.47,1.40
T0388,00.47,1.33
T0389,00.47,1.38
T0390,00.47,1.16
T0391,00.47,1.37
T0392,00.47,1.39
T0393,00.48,1.24
T0394,00.48,1.21
T0395,00.48,1.03
T0396,00.48,1.05
T0397,00.48,1.19
T0398,00.48,1.09
T0399,00.48,1.05
T0400,00.49,2.49
T0401,00.49,2.46
T0402,00.49,1.25
T0403,00.49,1.43
T0404,00.49,2.12
T0405,00.50,2.14
T0406,00.50,1.11
T0407,00.50,1.37
T0408,00.50,1.05
T0409,00.50,1.09
T0410,00.50,1.13
T0411,00.50,2.27
T0412,00.50,1.08
T0413,00.51,1.59
T0414,00.51,1.08
T0415,00.51,1.57
T0416,00.51,1.27
T0417,00.51,2.46
T0418,00.51,2.41
T0419,00.51,1.59
T0420,00.51,1.47
T0421,00.52,1.29
T0422,00.52,1.16
T0423,00.52,1.03
T0424,00.52,1.55
T0425,00.52,1.20
T0426,00.52,2.18
T0427,00.52,1.24
T0428,00.52,1.03
T0429,00.53,1.36
T0430,00.53,2.13
T0431,00.53,1.45
T0432,00.53,2.34
T0433,00.53,1.52
T0434,00.54,1.35
T0435,00.54,1.03
T0436,00.54,2.25
T0437,00.54,1.27
T0438,00.55,1.36
T0439,00.55,2.49
T0440,00.55,1.07
T0441,00.55,1.13
T0442,00.55,1.57
T0443,00.55,1.30
T0444,00.56,1.35
T0445,00.56,1.42
T0446,00.56,1.28
T0447,00.56,1.08
T0448,00.56,1.51
T0449,00.56,2.14
T0450,00.56,1.12
T0451,00.56,1.07
T0452,00.57,2.52
T0453,00.57,1.28
T0454,00.57,1.00
T0455,00.57,1.26
T0456,00.57,2.52
T0457,00.58,2.13
T0458,00.58,2.06
T0459,00.58,1.29
T0460,00.58,1.43
T0461,00.59,2.37
T0462,00.59,2.10
T0463,00.59,1.14
T0464,00.59,1.45
T0465,00.59,1.20
T0466,00.59,1.49
T0467,00.59,1.14
T0468,00.59,1.40
T0469,01.00,2.13
T0470,01.00,2.07
T0471,01.00,1.17
T0472,01.00,1.19
T0473,01.00,1.11
T0474,01.00,1.17
T0475,01.00,1.51
T0476,01.00,1.21
T0477,01.00,1.32
T0478,01.01,2.23
T0479,01.01,1.36
T0480,01.01,1.50
T0481,01.01,2.30
T0482,01.01,1.04
T0483,01.01,1.26
T0484,01.01,2.14
T0485,01.02,2.47
T0486,01.02,2.20
T0487,01.02,1.44
T0488,01.02,2.10
T0489,01.02,2.58
T0490,01.02,2.07
T0491,01.02,1.32
T0492,01.02,1.59
T0493,01.02,1.15
T0494,01.02,1.20
T0495,01.02,1.53
T0496,01.02,1.27
T0497,01.03,1.40
T0498,01.03,1.04
T0499,01.03,1.51
T0500,01.04,1.26
T0501,01.04,1.38
T0502,01.04,1.44
T0503,01.04,1.01
T0504,01.04,1.52
T0505,01.04,1.34
T0506,01.04,2.03
T0507,01.05,1.03
T0508,01.05,1.15
T0509,01.05,1.26
T0510,01.05,1.27
T0511,01.05,2.51
T0512,01.05,1.55
T0513,01.06,1.52
T0514,01.06,2.24
T0515,01.06,1.04
T0516,01.06,1.02
T0517,01.06,1.42
T0518,01.06,1.23
T0519,01.07,1.46
T0520,01.07,1.11
T0521,01.07,1.25
T0522,01.07,1.53
T0523,01.07,1.16
T0524,01.07,1.03
T0525,01.07,1.50
T0526,01.07,1.03
T0527,01.08,1.28
T0528,01.08,2.09
T0529,01.08,1.32
T0530,01.08,2.15
T0531,01.08,1.22
T0532,01.08,1.14
T0533,01.08,1.42
T0534,01.08,1.01
T0535,01.08,1.21
T0536,01.08,2.31
T0537,01.08,1.37
T0538,01.08,1.03
T0539,01.08,1.16
T0540,01.09,1.34
T0541,01.09,1.45
T0542,01.09,1.53
T0543,01.09,1.58
T0544,01.09,2.41
T0545,01.09,2.08
T0546,01.09,1.27
T0547,01.09,1.29
T0548,01.10,2.02
T0549,01.10,1.10
T0550,01.10,1.05
T0551,01.10,1.08
T0552,01.10,1.59
T0553,01.10,1.35
T0554,01.10,1.09
T0555,01.10,1.48
T0556,01.11,1.17
T0557,01.11,2.25
T0558,01.11,1.05
T0559,01.11,1.23
T0560,01.11,2.47
T0561,01.11,2.17
T0562,01.12,1.33
T0563,01.12,1.38
T0564,01.12,1.49
T0565,01.12,1.45
T0566,01.12,1.52
T0567,01.13,1.31
T0568,01.13,1.04
T0569,01.13,1.22
T0570,01.13,1.55
T0571,01.13,1.05
T0572,01.13,1.35
T0573,01.13,1.02
T0574,01.14,1.25
T0575,01.14,2.41
T0576,01.14,1.07
T0577,01.14,1.23
T0578,01.14,1.10
T0579,01.14,1.58
T0580,01.14,1.27
T0581,01.15,1.55
T0582,01.15,1.09
T0583,01.15,1.20
T0584,01.15,1.33
T0585,01.15,2.49
T0586,01.15,1.12
T0587,01.15,1.58
T0588,01.15,1.47
T0589,01.16,1.04
T0590,01.16,1.23
T0591,01.16,1.35
T0592,01.16,1.39
T0593,01.16,1.42
T0594,01.16,1.11
T0595,01.16,2.52
T0596,01.16,1.30
T0597,01.17,2.47
T0598,01.17,1.17
T0599,01.17,1.06
T0600,01.17,1.41
T0601,01.17,1.09
T0602,01.18,1.13
T0603,01.18,2.06
T0604,01.18,2.49
T0605,01.18,1.24
T0606,01.19,2.01
T0607,01.19,1.23
T0608,01.19,1.56
T0609,01.19,1.38
T0610,01.19,1.43
T0611,01.19,1.09
T0612,01.20,2.37
T0613,01.20,1.14
T0614,01.20,1.51
T0615,01.20,1.40
T0616,01.20,1.47
T0617,01.20,1.15
T0618,01.20,1.41
T0619,01.20,1.17
T0620,01.21,1.08
T0621,01.21,1.27
T0622,01.21,1.30
T0623,01.21,1.56
T0624,01.21,1.12
T0625,01.21,1.45
T0626,01.22,1.32
T0627,01.22,1.16
T0628,01.22,1.27
T0629,01.22,1.39
T0630,01.22,1.21
T0631,01.22,2.30
T0632,01.22,1.49
T0633,01.23,1.29
T0634,01.23,1.33
T0635,01.23,2.26
T0636,01.24,1.58
T0637,01.24,1.42
T0638,01.24,1.59
T0639,01.24,2.04
T0640,01.24,1.41
T0641,01.24,1.10
T0642,01.24,2.47
T0643,01.25,1.56
T0644,01.25,1.12
T0645,01.25,1.54
T0646,01.25,1.34
T0647,01.25,1.55
T0648,01.25,1.36
T0649,01.25,1.44
T0650,01.25,1.32
T0651,01.25,1.23
T0652,01.26,1.34
T0653,01.26,2.23
T0654,01.26,2.57
T0655,01.26,1.33
T0656,01.26,1.05
T0657,01.26,1.27
T0658,01.26,1.07
T0659,01.26,1.24
T0660,01.27,1.30
T0661,01.27,1.04
T0662,01.27,2.30
T0663,01.27,1.35
T0664,01.27,1.10
T0665,01.27,1.25
T0666,01.27,1.56
T0667,01.27,1.48
T0668,01.27,1.48
T0669,01.27,1.46
T0670,01.27,1.19
T0671,01.28,1.06
T0672,01.28,1.10
T0673,01.29,1.34
T0674,01.29,1.28
T0675,01.29,1.47
T0676,01.29,1.03
T0677,01.29,1.22
T0678,01.29,1.59
T0679,01.29,2.20
T0680,01.29,1.23
T0681,01.30,2.22
T0682,01.30,1.49
T0683,01.30,1.02
T0684,01.30,1.58
T0685,01.30,2.53
T0686,01.31,1.32
T0687,01.31,1.11
T0688,01.31,1.52
T0689,01.31,1.04
T0690,01.31,1.36
T0691,01.32,1.07
T0692,01.32,1.33
T0693,01.32,1.28
T0694,01.32,1.40
T0695,01.33,1.55
T0696,01.33,1.22
T0697,01.33,1.14
T0698,01.33,1.15
T0699,01.33,1.37
T0700,01.34,1.23
T0701,01.34,1.12
T0702,01.34,1.00
T0703,01.34,1.18
T0704,01.34,1.47
T0705,01.35,1.20
T0706,01.35,1.39
T0707,01.35,1.07
T0708,01.35,1.16
T0709,01.35,2.55
T0710,01.35,2.36
T0711,01.36,1.04
T0712,01.36,2.22
T0713,01.36,1.53
T0714,01.36,1.41
T0715,01.36,1.13
T0716,01.36,1.10
T0717,01.37,2.06
T0718,01.37,1.41
T0719,01.37,1.14
T0720,01.37,1.44
T0721,01.38,2.17
T0722,01.38,1.03
T0723,01.38,2.41
T0724,01.38,1.21
T0725,01.38,1.04
T0726,01.39,2.55
T0727,01.39,1.41
T0728,01.39,1.53
T0729,01.40,2.59
T0730,01.40,1.13
T0731,01.40,1.35
T0732,01.40,1.09
T0733,01.40,1.18
T0734,01.41,2.49
T0735,01.41,2.47
T0736,01.42,1.18
T0737,01.42,1.36
T0738,01.42,1.11
T0739,01.42,1.15
T0740,01.42,2.11
T0741,01.43,1.55
T0742,01.43,1.14
T0743,01.43,1.56
T0744,01.43,1.16
T0745,01.43,2.39
T0746,01.43,2.13
T0747,01.43,1.03
T0748,01.44,1.29
T0749,01.44,2.28
T0750,01.44,1.47
T0751,01.44,1.11
T0752,01.44,1.29
T0753,01.44,1.44
T0754,01.44,1.27
T0755,01.44,1.09
T0756,01.44,1.56
T0757,01.44,1.37
T0758,01.44,1.32
T0759,01.44,2.03
T0760,01.45,1.57
T0761,01.45,1.49
T0762,01.45,1.35
T0763,01.45,1.01
T0764,01.45,1.47
T0765,01.45,1.12
T0766,01.46,1.51
T0767,01.46,1.33
T0768,01.46,1.31
T0769,01.46,1.29
T0770,01.46,1.53
T0771,01.46,1.05
T0772,01.46,1.39
T0773,01.46,1.53
T0774,01.46,1.32
T0775,01.47,1.40
T0776,01.47,1.13
T0777,01.47,1.33
T0778,01.47,1.40
T0779,01.47,1.11
T0780,01.47,1.43
T0781,01.47,1.09
T0782,01.47,1.17
T0783,01.47,1.25
T0784,01.47,1.41
T0785,01.48,1.11
T0786,01.48,1.50
T0787,01.48,1.30
T0788,01.49,1.01
T0789,01.49,1.05
T0790,01.49,1.25
T0791,01.49,1.32
T0792,01.50,1.20
T0793,01.50,1.22
T0794,01.50,1.02
T0795,01.50,2.06
T0796,01.50,1.18
T0797,01.51,1.55
T0798,01.51,2.24
T0799,01.51,1.29
T0800,01.51,2.46
T0801,01.52,1.43
T0802,01.52,1.36
T0803,01.52,2.32
T0804,01.52,1.45
T0805,01.52,1.41
T0806,01.52,2.38
T0807,01.53,1.02
T0808,01.53,1.48
T0809,01.53,1.17
T0810,01.53,1.17
T0811,01.53,1.19
T0812,01.53,1.36
T0813,01.53,1.15
T0814,01.53,1.55
T0815,01.54,1.10
T0816,01.54,2.17
T0817,01.54,1.22
T0818,01.55,1.03
T0819,01.56,1.05
T0820,01.56,1.45
T0821,01.56,1.01
T0822,01.56,1.52
T0823,01.56,2.01
T0824,01.56,1.14
T0825,01.56,1.27
T0826,01.57,1.30
T0827,01.57,2.09
T0828,01.57,2.50
T0829,01.57,1.46
T0830,01.57,2.49
T0831,01.57,2.45
T0832,01.58,1.47
T0833,01.58,1.38
T0834,01.59,1.57
T0835,01.59,1.33
T0836,01.59,2.08
T0837,01.59,1.09
T0838,01.59,1.08
T0839,01.59,1.33
T0840,01.59,2.41
T0841,02.00,1.27
T0842,02.00,1.31
T0843,02.00,2.26
T0844,02.00,1.46
T0845,02.00,1.52
T0846,02.00,1.11
T0847,02.00,2.54
T0848,02.00,2.58
T0849,02.00,2.14
T0850,02.01,1.22
T0851,02.01,2.14
T0852,02.01,1.20
T0853,02.01,1.37
T0854,02.02,1.08
T0855,02.02,2.31
T0856,02.02,1.34
T0857,02.02,1.13
T0858,02.02,2.32
T0859,02.03,1.32
T0860,02.03,1.49
T0861,02.03,1.19
T0862,02.03,2.56
T0863,02.03,1.40
T0864,02.04,1.27
T0865,02.04,1.05
T0866,02.04,1.08
T0867,02.04,2.29
T0868,02.04,1.53
T0869,02.04,1.45
T0870,02.04,1.23
T0871,02.05,1.29
T0872,02.05,1.32
T0873,02.05,1.22
T0874,02.05,1.46
T0875,02.05,1.15
T0876,02.05,2.32
T0877,02.06,1.14
T0878,02.06,1.56
T0879,02.06,1.51
T0880,02.06,1.15
T0881,02.07,2.38
T0882,02.07,1.09
T0883,02.07,1.28
T0884,02.07,1.28
T0885,02.07,1.04
T0886,02.08,1.40
T0887,02.08,1.31
T0888,02.08,1.29
T0889,02.08,1.58
T0890,02.08,1.46
T0891,02.08,2.13
T0892,02.08,2.57
T0893,02.08,1.39
T0894,02.08,1.01
T0895,02.08,1.32
T0896,02.09,1.23
T0897,02.09,1.47
T0898,02.09,2.21
T0899,02.09,1.53
T0900,02.09,1.02
T0901,02.09,1.43
T0902,02.09,1.49
T0903,02.09,1.50
T0904,02.10,1.58
T0905,02.10,1.35
T0906,02.10,1.00
T0907,02.10,1.05
T0908,02.11,1.58
T0909,02.11,1.33
T0910,02.11,2.03
T0911,02.11,2.38
T0912,02.11,1.48
T0913,02.12,1.50
T0914,02.12,2.05
T0915,02.12,1.12
T0916,02.12,2.14
T0917,02.12,1.27
T0918,02.13,1.14
T0919,02.13,1.32
T0920,02.13,1.21
T0921,02.13,1.16
T0922,02.13,1.26
T0923,02.13,1.13
T0924,02.13,1.18
T0925,02.13,1.46
T0926,02.13,1.40
T0927,02.13,2.47
T0928,02.14,1.01
T0929,02.14,1.19
T0930,02.14,1.20
T0931,02.14,1.42
T0932,02.14,1.56
T0933,02.14,1.49
T0934,02.14,2.20
T0935,02.14,1.56
T0936,02.15,1.07
T0937,02.15,1.27
T0938,02.15,2.41
T0939,02.15,1.44
T0940,02.15,1.11
T0941,02.15,1.11
T0942,02.16,2.05
T0943,02.16,1.50
T0944,02.16,1.49
T0945,02.16,1.29
T0946,02.16,1.59
T0947,02.16,1.25
T0948,02.17,1.55
T0949,02.17,1.42
T0950,02.18,2.27
T0951,02.18,2.48
T0952,02.18,1.04
T0953,02.18,1.49
T0954,02.19,1.25
T0955,02.19,1.30
T0956,02.19,1.23
T0957,02.19,1.45
T0958,02.19,1.35
T0959,02.19,1.44
T0960,02.19,1.27
T0961,02.20,1.03
T0962,02.20,1.22
T0963,02.20,1.24
T0964,02.21,1.39
T0965,02.21,2.33
T0966,02.21,2.21
T0967,02.21,2.45
T0968,02.21,1.16
T0969,02.22,2.37
T0970,02.22,1.26
T0971,02.22,1.06
T0972,02.22,2.51
T0973,02.23,1.04
T0974,02.23,1.01
T0975,02.24,1.42
T0976,02.24,1.15
T0977,02.24,1.47
T0978,02.24,1.16
T0979,02.24,1.00
T0980,02.25,1.20
T0981,02.25,1.15
T0982,02.26,1.10
T0983,02.26,1.27
T0984,02.26,1.13
T0985,02.26,1.05
T0986,02.26,2.29
T0987,02.26,1.52
T0988,02.27,1.33
T0989,02.27,1.40
T0990,02.27,1.08
T0991,02.28,1.28
T0992,02.28,1.58
T0993,02.28,2.53
T0994,02.28,1.24
T0995,02.28,1.23
T0996,02.28,1.59
T0997,02.28,1.40
T0998,02.28,1.38
T0999,02.28,1.15
T1000,02.29,1.07
T1001,02.29,1.24
T1002,02.29,1.53
T1003,02.29,1.07
T1004,02.29,1.30
T1005,02.29,1.29
T1006,02.29,1.51
T1007,02.29,1.06
T1008,02.30,1.20
T1009,02.30,2.30
T1010,02.30,1.20
T1011,02.30,1.34
T1012,02.30,1.36
T1013,02.30,1.41
T1014,02.31,1.49
T1015,02.31,1.36
T1016,02.31,2.20
T1017,02.31,1.38
T1018,02.31,1.56
T1019,02.31,1.51
T1020,02.31,1.11
T1021,02.32,2.42
T1022,02.32,1.54
T1023,02.32,1.28
T1024,02.32,2.19
T1025,02.33,2.45
T1026,02.33,1.03
T1027,02.33,1.32
T1028,02.34,1.57
T1029,02.34,1.46
T1030,02.34,2.50
T1031,02.34,1.02
T1032,02.34,1.12
T1033,02.35,1.32
T1034,02.35,1.56
T1035,02.35,2.07
T1036,02.35,1.44
T1037,02.36,1.29
T1038,02.36,2.51
T1039,02.36,1.01
T1040,02.37,1.40
T1041,02.37,1.30
T1042,02.37,1.33
T1043,02.37,2.01
T1044,02.37,1.34
T1045,02.37,1.57
T1046,02.38,1.37
T1047,02.38,1.40
T1048,02.38,1.20
T1049,02.39,2.41
T1050,02.39,1.05
T1051,02.39,2.56
T1052,02.39,1.37
T1053,02.39,1.05
T1054,02.39,1.38
T1055,02.40,2.16
T1056,02.40,1.17
T1057,02.40,1.08
T1058,02.40,1.36
T1059,02.40,1.28
T1060,02.40,1.09
T1061,02.41,1.03
T1062,02.41,1.57
T1063,02.41,1.49
T1064,02.42,1.57
T1065,02.42,1.31
T1066,02.42,1.01
T1067,02.43,1.52
T1068,02.43,1.59
T1069,02.43,1.55
T1070,02.43,1.48
T1071,02.43,1.16
T1072,02.43,2.12
T1073,02.44,1.08
T1074,02.44,1.43
T1075,02.44,2.53
T1076,02.44,2.26
T1077,02.44,1.02
T1078,02.44,1.11
T1079,02.45,2.37
T1080,02.45,1.58
T1081,02.45,1.26
T1082,02.45,1.18
T1083,02.46,1.02
T1084,02.46,1.48
T1085,02.46,1.19
T1086,02.46,1.51
T1087,02.46,1.31
T1088,02.47,1.59
T1089,02.47,2.55
T1090,02.47,1.39
T1091,02.47,2.55
T1092,02.47,2.49
T1093,02.48,1.26
T1094,02.48,2.03
T1095,02.48,1.50
T1096,02.49,1.13
T1097,02.49,1.48
T1098,02.49,1.48
T1099,02.49,1.36
T1100,02.49,1.13
T1101,02.50,1.00
T1102,02.50,1.08
T1103,02.50,1.28
T1104,02.50,1.23
T1105,02.50,1.16
T1106,02.50,1.13
T1107,02.50,2.57
T1108,02.50,1.29
T1109,02.51,1.52
T1110,02.51,1.37
T1111,02.51,2.01
T1112,02.51,2.31
T1113,02.51,2.16
T1114,02.52,1.18
T1115,02.52,1.26
T1116,02.53,1.29
T1117,02.53,2.53
T1118,02.53,1.19
T1119,02.53,1.12
T1120,02.53,1.44
T1121,02.54,1.06
T1122,02.54,1.25
T1123,02.54,1.03
T1124,02.54,2.25
T1125,02.54,1.50
T1126,02.55,1.55
T1127,02.55,1.48
T1128,02.55,2.27
T1129,02.55,1.58
T1130,02.56,1.25
T1131,02.56,1.42
T1132,02.57,1.01
T1133,02.57,2.36
T1134,02.57,1.29
T1135,02.57,1.58
T1136,02.58,1.12
T1137,02.58,1.34
T1138,02.58,1.05
T1139,02.58,1.04
T1140,02.59,1.47
T1141,02.59,1.53
T1142,02.59,1.33
T1143,03.00,2.18
T1144,03.00,2.50
T1145,03.00,2.58
T1146,03.00,1.48
T1147,03.00,2.24
T1148,03.01,1.46
T1149,03.01,1.07
T1150,03.01,1.54
T1151,03.01,2.41
T1152,03.01,2.26
T1153,03.01,1.02
T1154,03.02,1.21
T1155,03.02,2.56
T1156,03.02,1.27
T1157,03.03,1.22
T1158,03.03,1.25
T1159,03.03,1.00
T1160,03.03,1.33
T1161,03.04,2.28
T1162,03.04,1.33
T1163,03.04,1.15
